Source Country,Field Of Influence,Name,Influence,log(influence),Description,Unknown
Greece,Academia/Science,Nicholas Metropolis,58773,3.961797848,Nicholas Constantine Metropolis  was an American physicist,58
Greece,Sports,Chris Tsiprailidis,58750,3.96155465,"""Syracuse"" Christos Tsiprailidis  is a professional poker player, based in Syracuse, New York",93
Greece,Sports,Tom Kostopoulos,58648,3.960474969,Thomas George Kostopoulos  is a Canadian professional ice hockey player,71
Greece,Sports,Alex Karalexis,58647,3.960464375,Alex Karalexis  is an American professional mixed martial artist currently competing in the Lightweight division,112
Greece,Government,Bruce Tarr,58526,3.959181118,Bruce E  Tarr  is the minority leader of the Massachusetts Senate,65
Greece,Sports,Tom Anastos,58520,3.959117416,Tom Anastos  is the head coach of the Michigan State Spartans men's ice hockey team,83
Greece,Arts/Entertainment,Penelope Spheeris,58258,3.95632939,"Penelope Spheeris  is an American film director, producer and screenwriter",74
Greece,Sports,Chris Roupas,57916,3.952671134,"Chris Roupas  is a former 6 ft 5 in, 220 pound starting guard for the Greek professional basketball team Aiolos in Athens, Greece during the 1982-83 season",155
Greece,Arts/Entertainment,Patricia Field,57768,3.951081327,"Patricia Field  is an American costume designer, stylist and fashion designer",77
Greece,Arts/Entertainment,Elias Koteas,57608,3.949358028,"Elias Koteas  is a Canadian actor of film and television, best known for his roles in Fallen, The Killing, and as Casey Jones in the live-action first and third Teenage Mutant Ninja Turtles films",195
Greece,Media/Journalism,Ernie Anastos,57210,3.945050475,Ernie Anastos  is an American New York City television news anchor,66
Greece,Business/Technology,Lazaros Kalemis,57112,3.943985224,Lazaros Kalemis is a first generation Greek-American businessman and payments industry veteran,94
Greece,Other,Harris Savides,56700,3.939486733,Harris Savides  was an American cinematographer,47
Greece,Sports,Ted Karras,56524,3.937555075,"Theodore George ""Ted"" Karras, Jr",32
Greece,Arts/Entertainment,Nick Cassavetes,56430,3.936520928,"Nicholas David Rowland ""Nick"" Cassavetes  is an American film actor, screenwriter, and filmmaker",96
Greece,Military,George Dilboy,56181,3.933773192,"George Dilboy , , Private First Class, U",40
Greece,Business/Technology,John Paul DeJoria,56060,3.932433547,John Paul Jones DeJoria  is an American billionaire businessman and philanthropist best known as a co-founder of the Paul Mitchell line of hair products and The Patrón Spirits Company,183
Greece,Academia/Science,Chris Argyris,56055,3.932378128,"Chris Argyris  was an American business theorist, Professor Emeritus at Harvard Business School, and a Thought Leader at Monitor Group",134
Greece,Military,Charles Moskos,55622,3.927559958,Charles C  Moskos  was a sociologist of the United States military and a professor at Northwestern University,109
Greece,Sports,Chris Kontos,55316,3.924132296,,0
Greece,Government,Zack Space,55105,3.921757715,"Zachary T  ""Zack"" Space  is an American politician and the former U",67
Greece,Business/Technology,Peter Karmanos,54738,3.917605775,,0
Greece,Sports,Mike Karakas,54702,3.917197002,Michael George Karakas  was an American professional ice hockey goaltender in the National Hockey League  who was the league's first American-born and trained goaltender,169
Greece,Sports,Sam Mastrogiannis,54579,3.915798328,"Stamatis A  ""Sam"" Mastrogiannis  is a Greek American professional poker player who won two bracelets at the World Series of Poker",129
Greece,Government,Michael N. Gianaris,54038,3.909608782,"Michael N  ""Mike"" Gianaris  is an American politician from Queens, New York",75
Greece,Sports,Adam Burish,53905,3.908077648,Adam Mark Burish  is an American professional ice hockey winger who currently plays for the Chicago Wolves of the American Hockey League while under contract to the San Jose Sharks of the National Hockey League ,211
Greece,Media/Journalism,Petros Papadakis,53902,3.908043067,Petros Papadakis  is an American television personality and radio co-host of the Petros and Money Show on Fox Sports Radio ,123
Greece,Arts/Entertainment,Alexa Nikolas,53670,3.905363003,Alexa Helen Nikolas  is an American actress,43
Greece,Arts/Entertainment,The Fiery Furnaces,53566,3.904157832,"The Fiery Furnaces are an American indie rock band, formed in 2000 in Brooklyn, New York",88
Greece,Arts/Entertainment,John Aniston,53394,3.902159521,John Anthony Aniston  is a Greek-American actor,47
Greece,Sports,Niko Koutouvides,53349,3.901635644,Niko Stelios Koutouvides  is a former American football linebacker,66
Greece,Literature,Chloe Aridjis,53060,3.898260625,Chloe Aridjis is a London-based Mexican novelist and writer,59
Greece,Academia/Science,Kyriacos Costa Nicolaou,52995,3.897499005,Kyriacos Costa Nicolaou  is a Cypriot-American chemist known for his research in the area of natural products total synthesis,125
Greece,Arts/Entertainment,John Varvatos,52864,3.895961206,John Varvatos is an American contemporary menswear designer,59
Greece,Academia/Science,Symeon C. Symeonides,52823,3.895479128,,0
Greece,Academia/Science,Panayiotis Zavos,52701,3.894042433,"Panayiotis Michael Zavos , or Panos Zavos , is a biologist from Cyprus",70
Greece,Sports,John Korfas,52473,3.891348524,Jon Anthony Korfas  is a retired Greek American professional basketball player and a professional basketball coach,114
Greece,Arts/Entertainment,Zenos Frudakis,52332,3.88967669,Zenos Frudakis  is a figurative sculptor whose subjects include portraits of living and historical individuals and poetic/philosophical sculpture,145
Greece,Other,Dino Stamatopoulos,52030,3.886080674,"Konstantinos ""Dino"" Stamatopoulos  is an American television comedy writer, actor and producer who worked on TV programs such as Mr",131
Greece,Other,Anna Louizos,51890,3.884406561,Anna Louizos  is an American scenic designer and art director,61
Greece,Other,Phedon Papamichael,51797,3.883291972,"Phedon Papamichael ASC , born 1962, is a Greek cinematographer and film director",80
Greece,Arts/Entertainment,Hermes Pan,51707,3.882211431,"Hermes Pan  was an American dancer and choreographer, principally remembered as Fred Astaire's choreographic collaborator on the famous 1930s movie musicals starring Astaire and Ginger Rogers",191
Greece,Arts/Entertainment,Andrew Moskos,51607,3.881008622,"Boom Chicago is a creative group, based in Amsterdam, the Netherlands, that writes and performs sketch and improvisational comedy at the Rozentheater",149
Greece,Military,James G. Kalergis,50814,3.871386993,James George Kalergis was a career U,36
Greece,Business/Technology,John Rigas,50798,3.87119132,"John James Rigas  is one of the founders of Adelphia Communications Corporation, which at its peak was one of the largest cable TV companies in the United States",161
Greece,Arts/Entertainment,Nick Gravenites,50778,3.870946642,"Nicholas George Gravenites , with stage names like Nick ""The Greek"" Gravenites and Gravy, is a blues, rock and folk singer",122
Greece,Sports,Jimmy Carson,50710,3.870114016,James Charles Carson  is a retired American professional hockey player,70
Greece,Arts/Entertainment,Milton Katselas,50695,3.869930198,"Milton George Katsalas  was an American director and producer of stage and film, as well as a famous Hollywood acting instructor and coach who trained under Elia Kazan and Lee Strasberg at the acclaimed Actors Studio in New York City",233
Greece,Government,James C. Condos,50621,3.869022567,"James C  ""Jim"" Condos  is the current Vermont Secretary of State and former Democratic member of the Vermont State Senate, representing the Chittenden senate district",166
Greece,Arts/Entertainment,Greg Yaitanes,50605,3.868826148,Greg Yaitanes  is an American television and film director,58
Greece,Sports,June Peppas,50213,3.863994381,June Peppas  is a former first basewoman and pitcher who played from 1948 through 1954 in the All-American Girls Professional Baseball League,141
Greece,Government,Helen Boosalis,49997,3.861315835,Helen G  Boosalis  was a Nebraska Democratic Party politician,61
Greece,Media/Journalism,Ted Sarandis,49671,3.857251222,"Theodore A  ""Ted"" Sarandis is an American sports radio personality in Boston who was the host of the Ted Nation show that was broadcast from 7 PM to midnight weekdays on Boston sports radio station WEEI from 1992 until September 2005 and the play by play announcer for Boston College Basketball from 1995 to 2010",312
Greece,Arts/Entertainment,Constantino Brumidi,49478,3.854832281,"Constantino Brumidi  was an Italian-American historical painter, best known and honored for his fresco work in the Capitol Building in Washington, DC",149
Greece,Business/Technology,Michael Capellas,49463,3.854643886,Michael David Capellas  is an American executive in the computer and telecommunication industries,97
Greece,Business/Technology,Ed Zander,48894,3.8474549,Edward J  Zander  is an American business executive,51
Greece,Military,George Colvocoresses,48751,3.845635023,"George Musalas ""Colvos"" Colvocoresses  was a United States Navy officer who commanded the Saratoga during the American Civil War",128
Greece,Arts/Entertainment,Dimitri Logothetis,48633,3.844129281,"Dimitri Logothetis is an award winning US actor, director and producer",70
Greece,Sports,Lou Tsioropoulos,48593,3.843618031,"Louis C  ""Lou"" Tsioropoulos  is a retired Greek-American professional basketball player who played for the NBA's Boston Celtics for three seasons from 1956-1959",160
Greece,Sports,Joe Panos,48539,3.842927176,Joe Panos  is a former American football offensive lineman in the National Football League for the Philadelphia Eagles and Buffalo Bills,136
Greece,Sports,Al Campanis,48478,3.84214584,Alexander Sebastian Campanis  was an American executive in Major League Baseball,80
Greece,Arts/Entertainment,Maria Lekkakos,48438,3.841632955,"Maria Lekkakos, born and raised in Lynn, MA is a beauty pageant contestant who later grew up in Rockport, Massachusetts who has competed in the Miss USA pageant",160
Greece,Academia/Science,Athanasios Papoulis,48392,3.841042612,Athanasios Papoulis  was a Greek-American engineer and applied mathematician,76
Greece,Sports,Clay Bellinger,48254,3.839268214,"Clayton Daniel ""Clay"" Bellinger  is a former Major League Baseball player",73
Greece,Arts/Entertainment,Lisa Zane,48041,3.836519482,Lisa Zane  is an American actress and singer,44
Greece,Arts/Entertainment,Andy Sidaris,48019,3.836234881,"Andrew W  ""Andy"" Sidaris  was an American television and film director, film producer, actor, and screenwriter",110
Greece,Sports,Themistocles Leftheris,47836,3.833862456,"Themistocles Nicholas ""Themi"" Leftheris , is an American pair skater",68
Greece,Other,Nick Venet,47765,3.832939562,Nick Venet  was an American record producer who began his career at age 19 with World Pacific Jazz,98
Greece,Government,Tom C. Korologos,47732,3.832510144,Tom Chris Korologos  is a former United States Ambassador to Belgium,68
Greece,Sports,Joseph Pilates,47690,3.831963183,Joseph Hubertus Pilates   invented and promoted the Pilates method of physical fitness,86
Greece,Sports,Alex Holmes,47685,3.831898036,Alex Holmes  is a former National Football League tight end,59
Greece,Arts/Entertainment,Jason Mantzoukas,47672,3.831728623,"Jason Mantzoukas  is an American actor, comedian, and writer",60
Greece,Arts/Entertainment,Sofia Milos,47537,3.829966599,Sofia Milos /s__fi_ _mi_lo_s/  is a Swiss-born Italian/Greek actress,68
Greece,Arts/Entertainment,Nicholas Legeros,47535,3.829940458,Nicholas Legeros  is a Minnesotan bronze sculptor,49
Greece,Academia/Science,Gust Avrakotos,47530,3.829875099,"Gustav Lascaris ""Gust"" Avrakotos  was an American case officer and Afghan Task Force Chief for the United States Central Intelligence Agency",140
Greece,Government,George Christopher,47514,3.829665904,"George Christopher  was a Greek-American politician, and the 34th Mayor of San Francisco, serving in that office from January 1956 until January 1964",149
Greece,Government,Frances Townsend,46929,3.821968444,Frances M  Fragos Townsend  is the former Homeland Security Advisor to United States President George W,103
Greece,Arts/Entertainment,Peter Lupus,46849,3.820908349,Peter Lupus  is an American bodybuilder and actor,49
Greece,Arts/Entertainment,Teddy Andreadis,46832,3.820682846,"Teddy 'Zig Zag' Andreadis is an American piano/harmonica player who has worked with many popular musicians, including Carole King, Guns N’ Roses, Chuck Berry, Bo Diddley, Alice Cooper, Bruce Willis, and the Boxing Gandhis",221
Greece,Arts/Entertainment,Corky Ballas,46460,3.815727698,"Mark Alexander ""Corky"" Ballas, Sr",33
Greece,Media/Journalism,Debbie Matenopoulos,46387,3.814750661,"Thespina ""Debbie"" Matenopoulos[citation needed]  is an American television host",79
Greece,Academia/Science,Stamatios Krimigis,46287,3.813409756,Stamatios  M  Krimigis  is a Greek-American scientist in space exploration,74
Greece,Sports,Lou Karras,46271,3.813194942,"Louis George Karras  is a former American football defensive tackle in the National Football League for the Washington Redskins, until an eye injury prematurely ended his career",177
Greece,Media/Journalism,Demetria Kalodimos,46132,3.811325617,"Demetria Kalodimos is an anchorperson for WSMV-TV, an NBC affiliate based in Nashville, Tennessee",97
Greece,Sports,Peter Skouras,45914,3.808382496,"Peter N  Skouras  is a retired American soccer midfielder who was the ""First American Born Professional Soccer player to sign a contract in a European First Division",165
Greece,Arts/Entertainment,William Baziotes,45822,3.80713625,William Baziotes  was an American painter influenced by Surrealism and was a contributor to Abstract Expressionism,114
Greece,Academia/Science,Constantine Papadakis,45394,3.801305402,Constantine Papadakis  was a Greek-American businessman and the president of Drexel University,94
Greece,Arts/Entertainment,Paul Lekakis,45283,3.799784218,"Paul Lekakis  is a Greek-American actor, model, filmmaker and club music / Hi-NRG singer, who was discovered for his musical and dancing skills at a nightclub while on assignment as a model in Italy",198
Greece,Business/Technology,George Argyros,45237,3.799152724,George Leon Argyros  is the former United States Ambassador to Spain,68
Greece,Other,Crist Ballas,44971,3.795488402,Crist Ballas  is a make-up artist for film and television,57
Greece,Business/Technology,George Kerasotes,44809,3.793246113,George Kerasotes  was an American theatre owner and former head of Theatre Owners of America,92
Greece,Arts/Entertainment,Alex Varkatzas,44550,3.789644322,Ektor Alex Varkatzas  is the main vocalist for the metalcore band Atreyu,72
Greece,Arts/Entertainment,Ryan Pinkston,44265,3.785656684,Ryan James Pinkston  is an American actor and model,51
Greece,Arts/Entertainment,Dennis Boutsikaris,44194,3.784659277,Dennis Boutsikaris  is an American character actor who has won the Obie Award twice,83
Greece,Sports,Anton Christoforidis,44080,3.783054451,Anton Christoforidis   was a Greek professional light heavyweight boxer,71
Greece,Arts/Entertainment,Mary Ashley,43993,3.78182692,"Mary Ashley  was an important early video artist and performance artist, painter, and a founding member of the influential ONCE Group, together with her then-husband, the composer Robert Ashley",193
Greece,Other,Petro Vlahos,43981,3.781657415,"Petro Vlahos , was an engineer and inventor, considered to be one of the pioneering scientific and technical innovators of the motion picture and television industries",167
Greece,Business/Technology,Spyros Skouras,43688,3.777504252,Spyros Panagiotis Skouras  was a Greek American motion picture pioneer and movie executive who was the president of the 20th Century Fox from 1942 to 1962,154
Greece,Government,Ron Klink,43427,3.773781153,"Ronald ""Ron"" Klink  is a Democratic politician and former United States Representative from Pennsylvania",104
Greece,Business/Technology,Greg Papadopoulos,43151,3.769819661,"Gregory Michael Papadopoulos  is an American engineer, executive, and venture capitalist",88
Greece,Other,Philip Tedro,42925,3.766556916,"Hi Jolly or Hadji Ali , later known as Philip Tedro , was an Ottoman subject of Jordanian parentage, and in 1856 became one of the first camel drivers ever hired by the US Army to lead the camel driver experiment in the Southwest",229
Greece,Government,Phil P. Leventis,42691,3.763160524,Phil P  Leventis is a former Democratic member of the South Carolina Senate who represented the 35th District from 1980 to 2012,127
Greece,Academia/Science,Diogenes Allen,42489,3.760213591,Diogenes Allen  was an American philosopher and theologian who served as the Stuart Professor of Philosophy at Princeton Theological Seminary,141
Greece,Arts/Entertainment,Emma Lahana,42477,3.760038085,Emma Kate Lahana  is a New Zealand actress and singer,53
Greece,Business/Technology,Alyssa LaRoche,41977,3.752680918,Alyssa LaRoche  is the owner of Aimee Weber Studio Inc,54
Greece,Media/Journalism,John Bolaris,41939,3.752118195,John Bolaris  is an American meteorologist,42
Greece,Government,George Gekas,41862,3.750976375,George William Gekas  is a Republican politician from Pennsylvania,66
Greece,Arts/Entertainment,Tom Cherones,41700,3.748567233,Tom Cherones  is an American director and producer of several TV series,71
Greece,Media/Journalism,Rory Markas,41658,3.747941112,"Rory Markas  was an American sportscaster best known as the Los Angeles Angels of Anaheim's play-by-play broadcaster for eight seasons, and as the radio voice of the University of Southern California men's basketball team for 11 seasons",236
Greece,Media/Journalism,Alexis Christoforous,41497,3.745535122,Alexis Christoforous  is a New York-based correspondent for CBS News specializing in business and consumer news since 2005,122
Greece,Government,Gale D. Candaras,41280,3.742277455,"Gale D  Candaras  is a Democratic member of the Massachusetts Senate, representing the First Hampden and Hampshire District",123
Greece,Other,Paul Vallas,41211,3.741238017,"Paul Gust Vallas  is an American former superintendent of the Bridgeport Public Schools, a former Superintendent of the Recovery School District of Louisiana, and a former CEO of Chicago Public Schools and the School District of Philadelphia",241
Greece,Arts/Entertainment,Tim Considine,41007,3.738154688,"Timothy Daniel ""Tim"" Considine  is a former American child actor and young adult actor who was popular in the late 1950s and early 1960s",136
Greece,Arts/Entertainment,Peter Forakis,40935,3.73706279,Peter Forakis  was an American artist known as an abstract geometric sculptor,77
Greece,Business/Technology,Jim Gianopoulos,40915,3.736759145,James N  Gianopulos  is an American businessman,47
Greece,Literature,Giorgio A. Tsoukalos,40777,3.734659935,"Giorgio A  Tsoukalos  is a Swiss-born Greek writer, television personality, and proponent of the idea that ancient alien astronauts interacted with ancient humans",162
Greece,Literature,Nicholas Gage,40533,3.730930845,Nicholas Gage  is a Greek-born American author and investigative journalist,75
Greece,Sports,Jim Londos,40252,3.726608364,"Christos Theofilou or Christopher Theophelus  better known as ""The Golden Greek"" Jim Londos, was a Greek professional wrestler who was one of the most popular stars who performed on the professional wrestling circuit during the Great Depression",244
Greece,Arts/Entertainment,Kym Karath,40152,3.72506283,"Anthea Kym ""Kym"" Karath  is an American actress, best known for her role as Gretl in The Sound of Music",103
Greece,Sports,Annastasia Batikis,40001,3.722721765,Annastasia Batikis [Stash]  is a former female center fielder who played for the Racine Belles of the All-American Girls Professional Baseball League during the 1945 season,172
Greece,Sports,Kay Lionikas,39919,3.721446753,Irene Lionikas [Kay]  was a female professional center fielder who played from 1949 through 1950 in the All-American Girls Professional Baseball League,151
Greece,Arts/Entertainment,Dimitra Arliss,39882,3.720870585,"Dimitra Arliss , sometimes credited as Dimitra Arlys, was an American actress",77
Greece,Business/Technology,Chris Melissinos,39700,3.718028657,Christopher Robert Melissinos is a leading figure in the Java community,71
Greece,Sports,Billy Loes,39690,3.71787213,"William Loes  was an American right-handed pitcher who spent eleven seasons in Major League Baseball  with the Brooklyn Dodgers , Baltimore Orioles  and San Francisco Giants ",174
Greece,Sports,Gus Kartes,39477,3.7145287,"Gus Kartes , also known by his Greek name Kostas Karterouliotis is a Greek-American soccer player, who is not active",116
Greece,Media/Journalism,Ernie Manouse,39378,3.712968566,"Ernie Manouse  is an American television host, radio personality, writer and producer",85
Greece,Arts/Entertainment,Lindsay Hartley,39356,3.712621337,Lindsay Nicole Hartley  is an American actress and singer,57
Greece,Academia/Science,Peter Liacouras,39270,3.711262122,Peter James Liacouras  is an American academic,46
Greece,Business/Technology,Angelo Sotira,39198,3.710121883,"Angelo Sotira  is an American entrepreneur who co-founded online community DeviantArt on August 7, 2000 with Matthew Stephens and Scott Jarkoff",143
Greece,Media/Journalism,Thalia Assuras,39169,3.709662028,"Thalia Assuras is a veteran television journalist and the principal of a consulting practice focused on media relations, media training, strategic planning and executive coaching",178
Greece,Academia/Science,Dimitris Nanopoulos,39069,3.708073707,Dimitri Nanopoulos  is a Greek physicist,40
Greece,Military,William Pagonis,38995,3.70689573,Lieutenant General William Gus Pagonis was the director of Logistics during the Gulf War of 1991 and is widely recognized for his logistical achievements particularly during Desert Storm,186
Greece,Sports,Chris Farasopoulos,38957,3.706289954,"Chris Farasopoulos  is an American Football player, Brigham Young alumnus and Business Executive",96
Greece,Other,Mary Zophres,38741,3.70283533,Mary Zophres  is an American costume designer who has worked in the film industry since 1989,92
Greece,Media/Journalism,Stefan Fatsis,38705,3.702257687,Stefan Fatsis  is an author and journalist,42
Greece,Arts/Entertainment,Chris Trousdale,38569,3.700070622,Chris Trousdale  is an American actor and recording artist,58
Greece,Academia/Science,Kyriacos A. Athanasiou,38529,3.6994259,Kyriacos A  Athanasiou  is a renowned bioengineer who has contributed significantly to both academic advancements as well as high-technology industries,151
Greece,Arts/Entertainment,Shanelle Workman,38486,3.698732076,Shanelle Workman  is an American actress,40
Greece,Academia/Science,Michael Dertouzos,38478,3.698602908,Michael Leonidas Dertouzos   was a Professor at the Massachusetts Institute of Technology and Director of the M,111
Greece,Media/Journalism,Greg Papa,38369,3.6968403,Gregory Charles Papa  is an American sportscaster working in the San Francisco Bay Area,87
Greece,Academia/Science,Maria Spiropulu,38345,3.69645153,"Maria Spiropulu , is an experimental physicist at the California Institute of Technology",88
Greece,Arts/Entertainment,Tony Ganios,38289,3.695543454,Tony Ganios  is an Greek-American actor,39
Greece,Academia/Science,Tom Maniatis,38206,3.694195109,"Tom Maniatis , is an American professor of molecular and cellular biology",73
Greece,Literature,A. I. Bezzerides,38153,3.693332584,,0
Greece,Arts/Entertainment,Dimitri Hadzi,38033,3.691375263,"Dimitri Hadzi  was an American abstract sculptor who lived and worked in Cambridge, Massachusetts",97
Greece,Military,George Partridge Colvocoresses,37929,3.689673915,George Partridge Colvocoresses  was a United States Navy rear admiral,69
Greece,Arts/Entertainment,Athan Maroulis,37786,3.68732693,"Athanasios Demetrios Maroulis  is an actor, vocalist and record producer born in Brooklyn, New York",99
Greece,Military,Alden Partridge Colvocoresses,37750,3.686734681,"Colonel Alden Partridge Colvocoresses , US Army , developed in 1973",67
Greece,Sports,Nick Fotiu,37680,3.685581467,"Nicholas Evlampios Fotiu  is a retired American ice hockey forward, and is the first professional hockey player from Staten Island to play for the NHL New York Rangers",167
Greece,Media/Journalism,Ike Pappas,37561,3.683616078,"Icarus Nestor Pappas , better known as Ike Pappas, was a CBS News correspondent for 25 years",92
Greece,Government,George Harlamon,37120,3.676277883,George Peter Harlamon  was an American municipal politician,59
Greece,Government,Gus Yatron,37000,3.674266003,"Constantine ""Gus"" Yatron  was an American politician who was a member of the United States House of Representatives",115
Greece,Academia/Science,Alexander Nehamas,36994,3.674165238,Alexander Nehamas  is Professor of Philosophy and Edmund N,58
Greece,Arts/Entertainment,Basil Gogos,36803,3.670948976,Basil Gogos is an American illustrator best known for his striking portraits of movie monsters which appeared on the covers of Famous Monsters of Filmland magazine in the 1960s and 70s,184
Greece,Arts/Entertainment,Tod Papageorge,36571,3.667019786,Tod Papageorge  is an American photographer whose career began in the New York City street photography movement of the 1960s,124
Greece,Military,George Sirian,36495,3.665727216,George Sirian  was a Greek war orphan brought into the United States aboard the USS Constitution ,97
Greece,Arts/Entertainment,Tony Leondis,36314,3.662637986,"Anthony ""Tony"" Leondis  is an American film director, writer and voice actor of animation",89
Greece,Arts/Entertainment,Patricia Kara,36280,3.662055972,"Patricia Kara  is a model, actress, and TV personality",54
Greece,Government,Elaine Alquist,36193,3.660564212,Elaine Kontominas Alquist  a former Democratic State Senator from California's 13th Senate District,99
Greece,Media/Journalism,Nicole Petallides,36085,3.658707375,"Nicole Anais Petallides  is an anchor for the Fox Business Network, which began broadcasting on October 15, 2007",112
Greece,Business/Technology,Sophia Amoruso,36030,3.657759627,"Sophia Amoruso  is the founder and owner of Nasty Gal, which sells clothing, shoes and accessories for young women",114
Greece,Arts/Entertainment,Paul Cavonis,36009,3.657397378,Paul Cavonis  is an American actor who has appeared in over 30 movies and television series,91
Greece,Sports,Bobby Kingsbury,35945,3.656292076,"Bobby Kingsbury  in Cleveland, Ohio, is an American baseball player",67
Greece,Government,Nick Theodore,35941,3.656222929,Nick Andrew Theodore  is a former politician from South Carolina,64
Greece,Arts/Entertainment,Costas Kondylis,35927,3.655980855,"Costas Kondylis and Partners, LLP, is an American architectural firm, headquartered in the Manhattan borough of New York City, New York",135
Greece,Arts/Entertainment,Constantine Manos,35909,3.655669478,"Constantine ""Costa"" Manos, born 1934 in South Carolina to Greek immigrant parents, is an American photographer known for his images of Boston and Greece",152
Greece,Sports,Clint Zavaras,35900,3.655513731,"Clinton Wayne Zavaras , is a Greek American former professional baseball pitcher",80
Greece,Military,Peter G. Tsouras,35895,3.655427188,Peter G  Tsouras is a military historian and author,51
Greece,Academia/Science,Marius Vassiliou,35493,3.648429394,"Marius Vassiliou  is an American computational scientist, geophysicist, and aerospace executive",95
Greece,Arts/Entertainment,Dimitri Minakakis,35391,3.646641227,"Dimitri Minakakis  grew up in Morristown, New Jersey",52
Greece,Arts/Entertainment,John Cacavas,35363,3.646149456,"John Cacavas  was a composer and conductor probably best known for his television scores, such as Kojak, for which he was the chief composer, and for which he composed the show's third main title theme for its 5th and final season in 1977-1978",243
Greece,Business/Technology,Kary Antholis,35238,3.64394929,Kary Antholis  is an American executive at the television network HBO who has overseen some of its groundbreaking socially conscious programming,144
Greece,Arts/Entertainment,Nico Minardos,35184,3.642996404,"Nico Minardos , was a Greek-American actor",42
Greece,Arts/Entertainment,Gregory Markopoulos,35105,3.641599728,Gregory J  Markopoulos  was an American experimental filmmaker,62
Greece,Government,Tasia Scolinos,35100,3.641511225,"Tasia Marie Scolinos , a United States lawyer and a political appointee under the administration of George W",108
Greece,Literature,Panio Gianopoulos,35087,3.641281058,Panio Gianopoulos  is a writer and editor,41
Greece,Arts/Entertainment,Michael Flessas,34891,3.637800479,"Michael C  Flessas , is the birth name of American actor Michael Flessas, who is of Greek ancestry",98
Greece,Military,LTG Peter G. Burbules,34861,3.637266013,Lieutenant General Peter G,26
Greece,Arts/Entertainment,George Tames,34837,3.636838109,George Tames  was an American photographer for The New York Times from 1945-1985,80
Greece,Arts/Entertainment,Ted Sorel,34733,3.634980443,"Ted Sorel  was an American actor whose numerous credits included Guiding Light, Law &amp; Order and Star Trek: Deep Space Nine",126
Greece,Arts/Entertainment,Becky O'Donohue,34730,3.634926774,"Rebecca Marie ""Becky"" O'Donohue and Jessica Elleanore ""Jessie"" O'Donohue  are American reality TV show contestants, models and actresses",136
Greece,Academia/Science,Andreas Gerasimos Michalitsianos,34682,3.634067439,"Dr  Andreas 'Andy' Gerasimos Michalitsianos   was a Greek-American astronomer and a NASA astrophysicist, also known and published as Andrew G",141
Greece,Arts/Entertainment,Christopher Makos,34623,3.633009543,Christopher Makos  is an American photographer and artist,57
Greece,Arts/Entertainment,Ted Nichols,34595,3.632506859,"Theodore ""Ted"" Nichols  is a composer conductor, arranger, educator, minister of music",86
Greece,Other,Chris Condon,34519,3.631140378,"Chris J  Condon , born Christo Dimitri Koudounis, was the inventor of 3D lens used by his company StereoVision, a cinematographer, and founder of Sierra Pacific Airlines",169
Greece,Business/Technology,Zoe Cruz,34435,3.629626553,Zoe Cruz  is a Greek-born American senior banking executive and former co-president of Morgan Stanley,101
Greece,Arts/Entertainment,Becky and Jessie O'Donohue,34424,3.62942804,"Rebecca Marie ""Becky"" O'Donohue and Jessica Elleanore ""Jessie"" O'Donohue  are American reality TV show contestants, models and actresses",136
Greece,Arts/Entertainment,Daniela Amavia,34311,3.627385095,"Daniela Amavia  , also credited as Daniela Elle and Daniela Lunkewitz, is an actress and model, appearing in numerous films and international fashion events",156
Greece,Arts/Entertainment,Nancy Dow,34198,3.625335411,Nancy Dow  is an American actress who appeared in a brief group of films,72
Greece,Business/Technology,Tom Carvel,33956,3.620922943,"Tom Carvel , born Thomas A",26
Greece,Sports,George Zaharias,33891,3.619732417,"Theodore Vetoyanis   was an American professional wrestler and sports promoter, known by his ring name George Zaharias, popularly known as ""The Crying Greek from Cripple Creek"" or ""The Greek Hyena"" during the 1930s",214
Greece,Literature,Dan Georgakas,33852,3.619017006,Dan Georgakas  is an American anarchist poet and historian,58
Greece,Academia/Science,Leda Cosmides,33744,3.617031556,"Leda Cosmides,  is an American psychologist, who, together with anthropologist husband John Tooby, helped develop the field of evolutionary psychology",150
Greece,Literature,Vanessa Grigoriadis,33604,3.614448346,Vanessa Maia Grigoriadis  is an American journalist,51
Greece,Academia/Science,Costas Soukoulis,33516,3.6128191,Costas M  Soukoulis  is a Senior Scientist in the Ames Laboratory and a Distinguished Professor of Physics at Iowa State University,131
Greece,Government,Andrew Manatos,33384,3.610367192,Andy Manatos  was a former Assistant Secretary of Commerce in the administration of President Jimmy Carter,106
Greece,Academia/Science,Constantine A. Balanis,33306,3.608913776,Constantine A  Balanis  is a Greek born American scientist,58
Greece,Sports,George Theodore,33056,3.604232348,George Basil Theodore  is a retired Major League Baseball player,64
Greece,Literature,Rae Dalven,32695,3.597409511,Rae Dalven  was a Romaniote  author living in the United States of America since 1909,85
Greece,Academia/Science,Saul Amarel,32589,3.595391817,"Saul Amarel  was professor of computer science at Rutgers University, and best known for his pioneering work in artificial intelligence ",136
Greece,Government,Demetrius J. Atsalis,32479,3.593291033,Demetrius J  Atsalis  is a Democratic Party politician who represented the 2nd Barnstable District in the Massachusetts House of Representatives from 1999 to 2013,162
Greece,Arts/Entertainment,George Mavrothalassitis,32449,3.592716857,George Mavrothalassitis is a chef and restaurateur known as one of the cofounders of Hawaii Regional Cuisine in the early 1990s,127
